trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
3760,16:05:00,16:05:00,6957,5,0,0,1.4665
3760,16:06:00,16:06:00,14986,6,0,0,1.9347
3760,16:08:00,16:08:00,6966,7,0,0,2.5083
3760,16:10:00,16:10:00,14984,8,0,0,3.0576
3760,16:12:00,16:12:00,6907,9,0,0,3.5688
3760,16:14:00,16:14:00,26316,10,0,0,4.1138
3761,16:07:00,16:07:00,26326,1,0,0,0.0000
3761,16:08:00,16:08:00,6900,2,0,0,0.5011
3761,16:09:00,16:09:00,6997,3,0,0,0.6814
3761,16:11:00,16:11:00,6995,4,0,0,1.2059
3761,16:12:00,16:12:00,6957,5,0,0,1.4665
3761,16:13:00,16:13:00,14986,6,0,0,1.9347
3761,16:15:00,16:15:00,6966,7,0,0,2.5083
3761,16:17:00,16:17:00,14984,8,0,0,3.0576
3761,16:19:00,16:19:00,6907,9,0,0,3.5688
3761,16:21:00,16:21:00,26316,10,0,0,4.1138
3762,16:21:00,16:21:00,26326,1,0,0,0.0000
3762,16:22:00,16:22:00,6900,2,0,0,0.5011
3762,16:23:00,16:23:00,6997,3,0,0,0.6814
3762,16:25:00,16:25:00,6995,4,0,0,1.2059
3762,16:26:00,16:26:00,6957,5,0,0,1.4665
3762,16:27:00,16:27:00,14986,6,0,0,1.9347
3762,16:29:00,16:29:00,6966,7,0,0,2.5083
3762,16:31:00,16:31:00,14984,8,0,0,3.0576
3762,16:33:00,16:33:00,6907,9,0,0,3.5688
3762,16:35:00,16:35:00,26316,10,0,0,4.1138
3763,16:28:00,16:28:00,26326,1,0,0,0.0000
3763,16:29:00,16:29:00,6900,2,0,0,0.5011
3763,16:30:00,16:30:00,6997,3,0,0,0.6814
3763,16:32:00,16:32:00,6995,4,0,0,1.2059
3763,16:33:00,16:33:00,6957,5,0,0,1.4665
3763,16:34:00,16:34:00,14986,6,0,0,1.9347
3763,16:36:00,16:36:00,6966,7,0,0,2.5083
3763,16:38:00,16:38:00,14984,8,0,0,3.0576
3763,16:40:00,16:40:00,6907,9,0,0,3.5688
3763,16:42:00,16:42:00,26316,10,0,0,4.1138
3764,16:35:00,16:35:00,26326,1,0,0,0.0000
3764,16:36:00,16:36:00,6900,2,0,0,0.5011
3764,16:37:00,16:37:00,6997,3,0,0,0.6814
3764,16:39:00,16:39:00,6995,4,0,0,1.2059
3764,16:40:00,16:40:00,6957,5,0,0,1.4665
3764,16:41:00,16:41:00,14986,6,0,0,1.9347
3764,16:43:00,16:43:00,6966,7,0,0,2.5083
3764,16:45:00,16:45:00,14984,8,0,0,3.0576
3764,16:47:00,16:47:00,6907,9,0,0,3.5688
3764,16:49:00,16:49:00,26316,10,0,0,4.1138
3765,16:44:00,16:44:00,26326,1,0,0,0.0000
3765,16:45:00,16:45:00,6900,2,0,0,0.5011
3765,16:46:00,16:46:00,6997,3,0,0,0.6814
3765,16:48:00,16:48:00,6995,4,0,0,1.2059
3765,16:49:00,16:49:00,6957,5,0,0,1.4665
3765,16:50:00,16:50:00,14986,6,0,0,1.9347
3765,16:52:00,16:52:00,6966,7,0,0,2.5083
3765,16:54:00,16:54:00,14984,8,0,0,3.0576
3765,16:56:00,16:56:00,6907,9,0,0,3.5688
3765,16:58:00,16:58:00,26316,10,0,0,4.1138
3766,16:50:00,16:50:00,26326,1,0,0,0.0000
3766,16:51:00,16:51:00,6900,2,0,0,0.5011
3766,16:52:00,16:52:00,6997,3,0,0,0.6814
3766,16:54:00,16:54:00,6995,4,0,0,1.2059
3766,16:55:00,16:55:00,6957,5,0,0,1.4665
3766,16:56:00,16:56:00,14986,6,0,0,1.9347
3766,16:58:00,16:58:00,6966,7,0,0,2.5083
3766,17:00:00,17:00:00,14984,8,0,0,3.0576
3766,17:02:00,17:02:00,6907,9,0,0,3.5688
3766,17:04:00,17:04:00,26316,10,0,0,4.1138
3767,16:55:00,16:55:00,26326,1,0,0,0.0000
3767,16:56:00,16:56:00,6900,2,0,0,0.5011
3767,16:57:00,16:57:00,6997,3,0,0,0.6814
3767,16:59:00,16:59:00,6995,4,0,0,1.2059
3767,17:00:00,17:00:00,6957,5,0,0,1.4665
3767,17:01:00,17:01:00,14986,6,0,0,1.9347
3767,17:03:00,17:03:00,6966,7,0,0,2.5083
3767,17:05:00,17:05:00,14984,8,0,0,3.0576
3767,17:07:00,17:07:00,6907,9,0,0,3.5688
3767,17:09:00,17:09:00,26316,10,0,0,4.1138
3768,17:03:00,17:03:00,26326,1,0,0,0.0000
3768,17:04:00,17:04:00,6900,2,0,0,0.5011
3768,17:05:00,17:05:00,6997,3,0,0,0.6814
3768,17:07:00,17:07:00,6995,4,0,0,1.2059
3768,17:08:00,17:08:00,6957,5,0,0,1.4665
3768,17:09:00,17:09:00,14986,6,0,0,1.9347
3768,17:11:00,17:11:00,6966,7,0,0,2.5083
3768,17:13:00,17:13:00,14984,8,0,0,3.0576
3768,17:15:00,17:15:00,6907,9,0,0,3.5688
3768,17:17:00,17:17:00,26316,10,0,0,4.1138
3769,17:10:00,17:10:00,26326,1,0,0,0.0000
3769,17:11:00,17:11:00,6900,2,0,0,0.5011
3769,17:12:00,17:12:00,6997,3,0,0,0.6814
3769,17:14:00,17:14:00,6995,4,0,0,1.2059
3769,17:15:00,17:15:00,6957,5,0,0,1.4665
3769,17:16:00,17:16:00,14986,6,0,0,1.9347
3769,17:18:00,17:18:00,6966,7,0,0,2.5083
3769,17:20:00,17:20:00,14984,8,0,0,3.0576
3769,17:22:00,17:22:00,6907,9,0,0,3.5688
3769,17:24:00,17:24:00,26316,10,0,0,4.1138
3770,17:17:00,17:17:00,26326,1,0,0,0.0000
3770,17:18:00,17:18:00,6900,2,0,0,0.5011
3770,17:19:00,17:19:00,6997,3,0,0,0.6814
3770,17:21:00,17:21:00,6995,4,0,0,1.2059
3770,17:22:00,17:22:00,6957,5,0,0,1.4665
3770,17:23:00,17:23:00,14986,6,0,0,1.9347
3770,17:25:00,17:25:00,6966,7,0,0,2.5083
3770,17:27:00,17:27:00,14984,8,0,0,3.0576
3770,17:29:00,17:29:00,6907,9,0,0,3.5688
3770,17:31:00,17:31:00,26316,10,0,0,4.1138
3771,17:24:00,17:24:00,26326,1,0,0,0.0000
3771,17:25:00,17:25:00,6900,2,0,0,0.5011
3771,17:26:00,17:26:00,6997,3,0,0,0.6814
3771,17:28:00,17:28:00,6995,4,0,0,1.2059
3771,17:29:00,17:29:00,6957,5,0,0,1.4665
3771,17:30:00,17:30:00,14986,6,0,0,1.9347
3771,17:32:00,17:32:00,6966,7,0,0,2.5083
3771,17:34:00,17:34:00,14984,8,0,0,3.0576
3771,17:36:00,17:36:00,6907,9,0,0,3.5688
3771,17:38:00,17:38:00,26316,10,0,0,4.1138
3772,17:31:00,17:31:00,26326,1,0,0,0.0000
3772,17:32:00,17:32:00,6900,2,0,0,0.5011
3772,17:33:00,17:33:00,6997,3,0,0,0.6814
3772,17:35:00,17:35:00,6995,4,0,0,1.2059
3772,17:36:00,17:36:00,6957,5,0,0,1.4665
3772,17:37:00,17:37:00,14986,6,0,0,1.9347
3772,17:39:00,17:39:00,6966,7,0,0,2.5083
3772,17:41:00,17:41:00,14984,8,0,0,3.0576
3772,17:43:00,17:43:00,6907,9,0,0,3.5688
3772,17:45:00,17:45:00,26316,10,0,0,4.1138
3773,17:38:00,17:38:00,26326,1,0,0,0.0000
3773,17:39:00,17:39:00,6900,2,0,0,0.5011
3773,17:40:00,17:40:00,6997,3,0,0,0.6814
3773,17:42:00,17:42:00,6995,4,0,0,1.2059
3773,17:43:00,17:43:00,6957,5,0,0,1.4665
3773,17:44:00,17:44:00,14986,6,0,0,1.9347
3773,17:46:00,17:46:00,6966,7,0,0,2.5083
3773,17:48:00,17:48:00,14984,8,0,0,3.0576
3773,17:50:00,17:50:00,6907,9,0,0,3.5688
3773,17:52:00,17:52:00,26316,10,0,0,4.1138
3774,17:52:00,17:52:00,26326,1,0,0,0.0000
3774,17:53:00,17:53:00,6900,2,0,0,0.5011
3774,17:54:00,17:54:00,6997,3,0,0,0.6814
3774,17:56:00,17:56:00,6995,4,0,0,1.2059
3774,17:57:00,17:57:00,6957,5,0,0,1.4665
3774,17:58:00,17:58:00,14986,6,0,0,1.9347
3774,18:00:00,18:00:00,6966,7,0,0,2.5083
3774,18:02:00,18:02:00,14984,8,0,0,3.0576
3774,18:04:00,18:04:00,6907,9,0,0,3.5688
3774,18:06:00,18:06:00,26316,10,0,0,4.1138
3775,17:59:00,17:59:00,26326,1,0,0,0.0000
3775,18:00:00,18:00:00,6900,2,0,0,0.5011
3775,18:01:00,18:01:00,6997,3,0,0,0.6814
3775,18:03:00,18:03:00,6995,4,0,0,1.2059
3775,18:04:00,18:04:00,6957,5,0,0,1.4665
3775,18:05:00,18:05:00,14986,6,0,0,1.9347
3775,18:07:00,18:07:00,6966,7,0,0,2.5083
3775,18:09:00,18:09:00,14984,8,0,0,3.0576
3775,18:11:00,18:11:00,6907,9,0,0,3.5688
3775,18:13:00,18:13:00,26316,10,0,0,4.1138
3776,18:06:00,18:06:00,26326,1,0,0,0.0000
3776,18:07:00,18:07:00,6900,2,0,0,0.5011
3776,18:08:00,18:08:00,6997,3,0,0,0.6814
3776,18:10:00,18:10:00,6995,4,0,0,1.2059
3776,18:11:00,18:11:00,6957,5,0,0,1.4665
3776,18:12:00,18:12:00,14986,6,0,0,1.9347
3776,18:14:00,18:14:00,6966,7,0,0,2.5083
3776,18:16:00,18:16:00,14984,8,0,0,3.0576
3776,18:18:00,18:18:00,6907,9,0,0,3.5688
3776,18:20:00,18:20:00,26316,10,0,0,4.1138
3777,18:14:00,18:14:00,26326,1,0,0,0.0000
3777,18:15:00,18:15:00,6900,2,0,0,0.5011
3777,18:16:00,18:16:00,6997,3,0,0,0.6814
3777,18:18:00,18:18:00,6995,4,0,0,1.2059
3777,18:19:00,18:19:00,6957,5,0,0,1.4665
3777,18:20:00,18:20:00,14986,6,0,0,1.9347
3777,18:22:00,18:22:00,6966,7,0,0,2.5083
3777,18:24:00,18:24:00,14984,8,0,0,3.0576
3777,18:26:00,18:26:00,6907,9,0,0,3.5688
3777,18:28:00,18:28:00,26316,10,0,0,4.1138
3778,18:21:00,18:21:00,26326,1,0,0,0.0000
3778,18:22:00,18:22:00,6900,2,0,0,0.5011
3778,18:23:00,18:23:00,6997,3,0,0,0.6814
3778,18:25:00,18:25:00,6995,4,0,0,1.2059
3778,18:26:00,18:26:00,6957,5,0,0,1.4665
3778,18:27:00,18:27:00,14986,6,0,0,1.9347
3778,18:29:00,18:29:00,6966,7,0,0,2.5083
3778,18:31:00,18:31:00,14984,8,0,0,3.0576
3778,18:33:00,18:33:00,6907,9,0,0,3.5688
3778,18:35:00,18:35:00,26316,10,0,0,4.1138
3779,18:26:00,18:26:00,26326,1,0,0,0.0000
3779,18:27:00,18:27:00,6900,2,0,0,0.5011
3779,18:28:00,18:28:00,6997,3,0,0,0.6814
3779,18:30:00,18:30:00,6995,4,0,0,1.2059
3779,18:31:00,18:31:00,6957,5,0,0,1.4665
3779,18:32:00,18:32:00,14986,6,0,0,1.9347
3779,18:34:00,18:34:00,6966,7,0,0,2.5083
3779,18:36:00,18:36:00,14984,8,0,0,3.0576
3779,18:38:00,18:38:00,6907,9,0,0,3.5688
3779,18:40:00,18:40:00,26316,10,0,0,4.1138
3780,18:34:00,18:34:00,26326,1,0,0,0.0000
3780,18:35:00,18:35:00,6900,2,0,0,0.5011
3780,18:36:00,18:36:00,6997,3,0,0,0.6814
3780,18:38:00,18:38:00,6995,4,0,0,1.2059
3780,18:39:00,18:39:00,6957,5,0,0,1.4665
3780,18:40:00,18:40:00,14986,6,0,0,1.9347
3780,18:42:00,18:42:00,6966,7,0,0,2.5083
3780,18:44:00,18:44:00,14984,8,0,0,3.0576
3780,18:46:00,18:46:00,6907,9,0,0,3.5688
3780,18:48:00,18:48:00,26316,10,0,0,4.1138
3781,18:48:00,18:48:00,26326,1,0,0,0.0000
3781,18:49:00,18:49:00,6900,2,0,0,0.5011
3781,18:50:00,18:50:00,6997,3,0,0,0.6814
3781,18:52:00,18:52:00,6995,4,0,0,1.2059
3781,18:53:00,18:53:00,6957,5,0,0,1.4665
3781,18:54:00,18:54:00,14986,6,0,0,1.9347
3781,18:56:00,18:56:00,6966,7,0,0,2.5083
3781,18:58:00,18:58:00,14984,8,0,0,3.0576
3781,19:00:00,19:00:00,6907,9,0,0,3.5688
3781,19:02:00,19:02:00,26316,10,0,0,4.1138
3782,19:06:00,19:06:00,26326,1,0,0,0.0000
3782,19:07:00,19:07:00,6900,2,0,0,0.5011
3782,19:08:00,19:08:00,6997,3,0,0,0.6814
3782,19:10:00,19:10:00,6995,4,0,0,1.2059
3782,19:11:00,19:11:00,6957,5,0,0,1.4665
3782,19:12:00,19:12:00,14986,6,0,0,1.9347
3782,19:14:00,19:14:00,6966,7,0,0,2.5083
3782,19:16:00,19:16:00,14984,8,0,0,3.0576
3782,19:18:00,19:18:00,6907,9,0,0,3.5688
3782,19:20:00,19:20:00,26316,10,0,0,4.1138
3783,19:16:00,19:16:00,26326,1,0,0,0.0000
3783,19:17:00,19:17:00,6900,2,0,0,0.5011
3783,19:18:00,19:18:00,6997,3,0,0,0.6814
3783,19:20:00,19:20:00,6995,4,0,0,1.2059
3783,19:21:00,19:21:00,6957,5,0,0,1.4665
3783,19:22:00,19:22:00,14986,6,0,0,1.9347
3783,19:24:00,19:24:00,6966,7,0,0,2.5083
3783,19:26:00,19:26:00,14984,8,0,0,3.0576
3783,19:28:00,19:28:00,6907,9,0,0,3.5688
3783,19:30:00,19:30:00,26316,10,0,0,4.1138
3784,19:28:00,19:28:00,26326,1,0,0,0.0000
3784,19:29:00,19:29:00,6900,2,0,0,0.5011
3784,19:30:00,19:30:00,6997,3,0,0,0.6814
3784,19:32:00,19:32:00,6995,4,0,0,1.2059
3784,19:33:00,19:33:00,6957,5,0,0,1.4665
3784,19:34:00,19:34:00,14986,6,0,0,1.9347
3784,19:36:00,19:36:00,6966,7,0,0,2.5083
3784,19:38:00,19:38:00,14984,8,0,0,3.0576
3784,19:40:00,19:40:00,6907,9,0,0,3.5688
3784,19:42:00,19:42:00,26316,10,0,0,4.1138
3785,19:56:00,19:56:00,26326,1,0,0,0.0000
3785,19:57:00,19:57:00,6900,2,0,0,0.5011
3785,19:58:00,19:58:00,6997,3,0,0,0.6814
3785,20:00:00,20:00:00,6995,4,0,0,1.2059
3785,20:01:00,20:01:00,6957,5,0,0,1.4665
3785,20:02:00,20:02:00,14986,6,0,0,1.9347
3785,20:04:00,20:04:00,6966,7,0,0,2.5083
3785,20:06:00,20:06:00,14984,8,0,0,3.0576
3785,20:08:00,20:08:00,6907,9,0,0,3.5688
3785,20:10:00,20:10:00,26316,10,0,0,4.1138
3786,04:37:00,04:37:00,26326,1,0,0,0.0000
3786,04:38:00,04:38:00,6900,2,0,0,0.5011
3786,04:39:00,04:39:00,6997,3,0,0,0.6814
3786,04:41:00,04:41:00,6995,4,0,0,1.2059
3786,04:42:00,04:42:00,6957,5,0,0,1.4665
3786,04:43:00,04:43:00,14986,6,0,0,1.9347
3786,04:45:00,04:45:00,6966,7,0,0,2.5083
3786,04:47:00,04:47:00,14984,8,0,0,3.0576
3786,04:49:00,04:49:00,6907,9,0,0,3.5688
3786,04:51:00,04:51:00,26316,10,0,0,4.1138
3786,04:55:00,04:55:00,38064,11,0,0,4.5384
3786,04:57:00,04:57:00,38065,12,0,0,4.9348
3787,05:13:00,05:13:00,26326,1,0,0,0.0000
3787,05:14:00,05:14:00,6900,2,0,0,0.5011
3787,05:15:00,05:15:00,6997,3,0,0,0.6814
3787,05:17:00,05:17:00,6995,4,0,0,1.2059
3787,05:18:00,05:18:00,6957,5,0,0,1.4665
3787,05:19:00,05:19:00,14986,6,0,0,1.9347
3787,05:21:00,05:21:00,6966,7,0,0,2.5083
3787,05:23:00,05:23:00,14984,8,0,0,3.0576
3787,05:25:00,05:25:00,6907,9,0,0,3.5688
3787,05:27:00,05:27:00,26316,10,0,0,4.1138
3787,05:31:00,05:31:00,38064,11,0,0,4.5384
3787,05:33:00,05:33:00,38065,12,0,0,4.9348
3788,05:37:00,05:37:00,26326,1,0,0,0.0000
3788,05:38:00,05:38:00,6900,2,0,0,0.5011
3788,05:39:00,05:39:00,6997,3,0,0,0.6814
3788,05:41:00,05:41:00,6995,4,0,0,1.2059
3788,05:42:00,05:42:00,6957,5,0,0,1.4665
3788,05:43:00,05:43:00,14986,6,0,0,1.9347
3788,05:45:00,05:45:00,6966,7,0,0,2.5083
3788,05:47:00,05:47:00,14984,8,0,0,3.0576
3788,05:49:00,05:49:00,6907,9,0,0,3.5688
3788,05:51:00,05:51:00,26316,10,0,0,4.1138
3788,05:55:00,05:55:00,38064,11,0,0,4.5384
3788,05:57:00,05:57:00,38065,12,0,0,4.9348
3789,05:42:00,05:42:00,26326,1,0,0,0.0000
3789,05:43:00,05:43:00,6900,2,0,0,0.5011
3789,05:44:00,05:44:00,6997,3,0,0,0.6814
3789,05:46:00,05:46:00,6995,4,0,0,1.2059
3789,05:47:00,05:47:00,6957,5,0,0,1.4665
3789,05:48:00,05:48:00,14986,6,0,0,1.9347
3789,05:50:00,05:50:00,6966,7,0,0,2.5083
3789,05:52:00,05:52:00,14984,8,0,0,3.0576
3789,05:54:00,05:54:00,6907,9,0,0,3.5688
3789,05:56:00,05:56:00,26316,10,0,0,4.1138
3789,06:00:00,06:00:00,38064,11,0,0,4.5384
3789,06:02:00,06:02:00,38065,12,0,0,4.9348
3790,06:10:00,06:10:00,26326,1,0,0,0.0000
3790,06:11:00,06:11:00,6900,2,0,0,0.5011
3790,06:12:00,06:12:00,6997,3,0,0,0.6814
3790,06:14:00,06:14:00,6995,4,0,0,1.2059
3790,06:15:00,06:15:00,6957,5,0,0,1.4665
3790,06:16:00,06:16:00,14986,6,0,0,1.9347
3790,06:18:00,06:18:00,6966,7,0,0,2.5083
3790,06:20:00,06:20:00,14984,8,0,0,3.0576
3790,06:22:00,06:22:00,6907,9,0,0,3.5688
3790,06:24:00,06:24:00,26316,10,0,0,4.1138
3790,06:28:00,06:28:00,38064,11,0,0,4.5384
3790,06:30:00,06:30:00,38065,12,0,0,4.9348
3791,06:35:00,06:35:00,26326,1,0,0,0.0000
3791,06:36:00,06:36:00,6900,2,0,0,0.5011
3791,06:37:00,06:37:00,6997,3,0,0,0.6814
3791,06:39:00,06:39:00,6995,4,0,0,1.2059
3791,06:40:00,06:40:00,6957,5,0,0,1.4665
3791,06:41:00,06:41:00,14986,6,0,0,1.9347
3791,06:43:00,06:43:00,6966,7,0,0,2.5083
3791,06:45:00,06:45:00,14984,8,0,0,3.0576
3791,06:47:00,06:47:00,6907,9,0,0,3.5688
3791,06:49:00,06:49:00,26316,10,0,0,4.1138
3791,06:53:00,06:53:00,38064,11,0,0,4.5384
3791,06:55:00,06:55:00,38065,12,0,0,4.9348
3792,06:46:00,06:46:00,26326,1,0,0,0.0000
3792,06:47:00,06:47:00,6900,2,0,0,0.5011
3792,06:48:00,06:48:00,6997,3,0,0,0.6814
3792,06:50:00,06:50:00,6995,4,0,0,1.2059
3792,06:51:00,06:51:00,6957,5,0,0,1.4665
3792,06:52:00,06:52:00,14986,6,0,0,1.9347
3792,06:54:00,06:54:00,6966,7,0,0,2.5083
3792,06:56:00,06:56:00,14984,8,0,0,3.0576
3792,06:58:00,06:58:00,6907,9,0,0,3.5688
3792,07:00:00,07:00:00,26316,10,0,0,4.1138
3792,07:04:00,07:04:00,38064,11,0,0,4.5384
3792,07:06:00,07:06:00,38065,12,0,0,4.9348
3793,06:56:00,06:56:00,26326,1,0,0,0.0000
3793,06:57:00,06:57:00,6900,2,0,0,0.5011
3793,06:58:00,06:58:00,6997,3,0,0,0.6814
3793,07:00:00,07:00:00,6995,4,0,0,1.2059
3793,07:01:00,07:01:00,6957,5,0,0,1.4665
3793,07:02:00,07:02:00,14986,6,0,0,1.9347
3793,07:04:00,07:04:00,6966,7,0,0,2.5083
3793,07:06:00,07:06:00,14984,8,0,0,3.0576
3793,07:08:00,07:08:00,6907,9,0,0,3.5688
3793,07:10:00,07:10:00,26316,10,0,0,4.1138
3793,07:14:00,07:14:00,38064,11,0,0,4.5384
3793,07:16:00,07:16:00,38065,12,0,0,4.9348
3794,07:05:00,07:05:00,26326,1,0,0,0.0000
3794,07:06:00,07:06:00,6900,2,0,0,0.5011
3794,07:07:00,07:07:00,6997,3,0,0,0.6814
3794,07:09:00,07:09:00,6995,4,0,0,1.2059
3794,07:10:00,07:10:00,6957,5,0,0,1.4665
3794,07:11:00,07:11:00,14986,6,0,0,1.9347
3794,07:13:00,07:13:00,6966,7,0,0,2.5083
3794,07:15:00,07:15:00,14984,8,0,0,3.0576
3794,07:17:00,07:17:00,6907,9,0,0,3.5688
3794,07:19:00,07:19:00,26316,10,0,0,4.1138
3794,07:23:00,07:23:00,38064,11,0,0,4.5384
3794,07:25:00,07:25:00,38065,12,0,0,4.9348
3795,07:10:00,07:10:00,26326,1,0,0,0.0000
3795,07:11:00,07:11:00,6900,2,0,0,0.5011
3795,07:12:00,07:12:00,6997,3,0,0,0.6814
3795,07:14:00,07:14:00,6995,4,0,0,1.2059
3795,07:15:00,07:15:00,6957,5,0,0,1.4665
3795,07:16:00,07:16:00,14986,6,0,0,1.9347
3795,07:18:00,07:18:00,6966,7,0,0,2.5083
3795,07:20:00,07:20:00,14984,8,0,0,3.0576
3795,07:22:00,07:22:00,6907,9,0,0,3.5688
3795,07:24:00,07:24:00,26316,10,0,0,4.1138
3795,07:28:00,07:28:00,38064,11,0,0,4.5384
3795,07:30:00,07:30:00,38065,12,0,0,4.9348
3796,07:17:00,07:17:00,26326,1,0,0,0.0000
3796,07:18:00,07:18:00,6900,2,0,0,0.5011
3796,07:19:00,07:19:00,6997,3,0,0,0.6814
3796,07:21:00,07:21:00,6995,4,0,0,1.2059
3796,07:22:00,07:22:00,6957,5,0,0,1.4665
3796,07:23:00,07:23:00,14986,6,0,0,1.9347
3796,07:25:00,07:25:00,6966,7,0,0,2.5083
3796,07:27:00,07:27:00,14984,8,0,0,3.0576
3796,07:29:00,07:29:00,6907,9,0,0,3.5688
3796,07:31:00,07:31:00,26316,10,0,0,4.1138
3796,07:35:00,07:35:00,38064,11,0,0,4.5384
3796,07:37:00,07:37:00,38065,12,0,0,4.9348
3797,07:25:00,07:25:00,26326,1,0,0,0.0000
3797,07:26:00,07:26:00,6900,2,0,0,0.5011
3797,07:27:00,07:27:00,6997,3,0,0,0.6814
3797,07:29:00,07:29:00,6995,4,0,0,1.2059
3797,07:30:00,07:30:00,6957,5,0,0,1.4665
3797,07:31:00,07:31:00,14986,6,0,0,1.9347
3797,07:33:00,07:33:00,6966,7,0,0,2.5083
3797,07:35:00,07:35:00,14984,8,0,0,3.0576
3797,07:37:00,07:37:00,6907,9,0,0,3.5688
3797,07:39:00,07:39:00,26316,10,0,0,4.1138
3797,07:43:00,07:43:00,38064,11,0,0,4.5384
3797,07:45:00,07:45:00,38065,12,0,0,4.9348
3798,07:32:00,07:32:00,26326,1,0,0,0.0000
3798,07:33:00,07:33:00,6900,2,0,0,0.5011
3798,07:34:00,07:34:00,6997,3,0,0,0.6814
3798,07:36:00,07:36:00,6995,4,0,0,1.2059
3798,07:37:00,07:37:00,6957,5,0,0,1.4665
3798,07:38:00,07:38:00,14986,6,0,0,1.9347
3798,07:40:00,07:40:00,6966,7,0,0,2.5083
3798,07:42:00,07:42:00,14984,8,0,0,3.0576
3798,07:44:00,07:44:00,6907,9,0,0,3.5688
3798,07:46:00,07:46:00,26316,10,0,0,4.1138
3798,07:50:00,07:50:00,38064,11,0,0,4.5384
3798,07:52:00,07:52:00,38065,12,0,0,4.9348
3799,07:39:00,07:39:00,26326,1,0,0,0.0000
3799,07:40:00,07:40:00,6900,2,0,0,0.5011
3799,07:41:00,07:41:00,6997,3,0,0,0.6814
3799,07:43:00,07:43:00,6995,4,0,0,1.2059
3799,07:44:00,07:44:00,6957,5,0,0,1.4665
3799,07:45:00,07:45:00,14986,6,0,0,1.9347
3799,07:47:00,07:47:00,6966,7,0,0,2.5083
3799,07:49:00,07:49:00,14984,8,0,0,3.0576
3799,07:51:00,07:51:00,6907,9,0,0,3.5688
3799,07:53:00,07:53:00,26316,10,0,0,4.1138
3799,07:57:00,07:57:00,38064,11,0,0,4.5384
3799,07:59:00,07:59:00,38065,12,0,0,4.9348
3800,07:53:00,07:53:00,26326,1,0,0,0.0000
3800,07:54:00,07:54:00,6900,2,0,0,0.5011
3800,07:55:00,07:55:00,6997,3,0,0,0.6814
3800,07:57:00,07:57:00,6995,4,0,0,1.2059
3800,07:58:00,07:58:00,6957,5,0,0,1.4665
3800,07:59:00,07:59:00,14986,6,0,0,1.9347
3800,08:01:00,08:01:00,6966,7,0,0,2.5083
3800,08:03:00,08:03:00,14984,8,0,0,3.0576
3800,08:05:00,08:05:00,6907,9,0,0,3.5688
3800,08:07:00,08:07:00,26316,10,0,0,4.1138
3800,08:11:00,08:11:00,38064,11,0,0,4.5384
3800,08:13:00,08:13:00,38065,12,0,0,4.9348
3801,08:00:00,08:00:00,26326,1,0,0,0.0000
3801,08:01:00,08:01:00,6900,2,0,0,0.5011
3801,08:02:00,08:02:00,6997,3,0,0,0.6814
3801,08:04:00,08:04:00,6995,4,0,0,1.2059
3801,08:05:00,08:05:00,6957,5,0,0,1.4665
3801,08:06:00,08:06:00,14986,6,0,0,1.9347
3801,08:08:00,08:08:00,6966,7,0,0,2.5083
3801,08:10:00,08:10:00,14984,8,0,0,3.0576
3801,08:12:00,08:12:00,6907,9,0,0,3.5688
3801,08:14:00,08:14:00,26316,10,0,0,4.1138
3801,08:18:00,08:18:00,38064,11,0,0,4.5384
3801,08:20:00,08:20:00,38065,12,0,0,4.9348
3802,08:07:00,08:07:00,26326,1,0,0,0.0000
3802,08:08:00,08:08:00,6900,2,0,0,0.5011
3802,08:09:00,08:09:00,6997,3,0,0,0.6814
3802,08:11:00,08:11:00,6995,4,0,0,1.2059
3802,08:12:00,08:12:00,6957,5,0,0,1.4665
3802,08:13:00,08:13:00,14986,6,0,0,1.9347
3802,08:15:00,08:15:00,6966,7,0,0,2.5083
3802,08:17:00,08:17:00,14984,8,0,0,3.0576
3802,08:19:00,08:19:00,6907,9,0,0,3.5688
3802,08:21:00,08:21:00,26316,10,0,0,4.1138
3802,08:25:00,08:25:00,38064,11,0,0,4.5384
3802,08:27:00,08:27:00,38065,12,0,0,4.9348
3803,08:14:00,08:14:00,26326,1,0,0,0.0000
3803,08:15:00,08:15:00,6900,2,0,0,0.5011
3803,08:16:00,08:16:00,6997,3,0,0,0.6814
3803,08:18:00,08:18:00,6995,4,0,0,1.2059
3803,08:19:00,08:19:00,6957,5,0,0,1.4665
3803,08:20:00,08:20:00,14986,6,0,0,1.9347
3803,08:22:00,08:22:00,6966,7,0,0,2.5083
3803,08:24:00,08:24:00,14984,8,0,0,3.0576
3803,08:26:00,08:26:00,6907,9,0,0,3.5688
3803,08:28:00,08:28:00,26316,10,0,0,4.1138
3803,08:32:00,08:32:00,38064,11,0,0,4.5384
3803,08:34:00,08:34:00,38065,12,0,0,4.9348
3804,08:21:00,08:21:00,26326,1,0,0,0.0000
3804,08:22:00,08:22:00,6900,2,0,0,0.5011
3804,08:23:00,08:23:00,6997,3,0,0,0.6814
3804,08:25:00,08:25:00,6995,4,0,0,1.2059
3804,08:26:00,08:26:00,6957,5,0,0,1.4665
3804,08:27:00,08:27:00,14986,6,0,0,1.9347
3804,08:29:00,08:29:00,6966,7,0,0,2.5083
3804,08:31:00,08:31:00,14984,8,0,0,3.0576
3804,08:33:00,08:33:00,6907,9,0,0,3.5688
